species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,diet,life_stage,health_metrics,year
Adelie,Torgensen,42.1,17.5,207.0,4601.0,female,fish,juvenile,overweight,2024
Adelie,Torgensen,48.7,18.0,230.0,6069.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,71.3,21.6,261.0,6220.0,male,fish,adult,overweight,2024
Adelie,Torgensen,52.9,22.9,232.0,5463.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,46.5,16.4,237.0,6146.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,48.1,18.8,211.0,5638.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,62.0,18.1,263.0,5304.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,44.4,21.7,263.0,6603.0,male,fish,adult,overweight,2024
Adelie,Torgensen,63.9,24.7,259.0,6959.0,male,fish,adult,overweight,2024
Adelie,Torgensen,50.7,17.7,236.0,4806.0,male,fish,juvenile,healthy,2024
Adelie,Torgensen,38.2,16.7,229.0,4924.0,male,fish,juvenile,healthy,2024
Adelie,Torgensen,57.7,25.1,250.0,6709.0,male,fish,adult,overweight,2024
Adelie,Torgensen,57.7,19.1,233.0,5515.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,58.4,20.0,248.0,6579.0,male,fish,adult,overweight,2024
Adelie,Torgensen,55.4,15.7,227.0,5246.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,44.1,14.3,235.0,5400.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,59.5,21.7,245.0,5816.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,56.3,18.0,247.0,6528.0,male,fish,adult,overweight,2024
Adelie,Torgensen,41.3,18.4,253.0,5545.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,62.8,15.7,238.0,4813.0,male,fish,juvenile,healthy,2024
Adelie,Torgensen,51.0,20.0,250.0,5539.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,51.5,16.6,224.0,5773.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,55.9,16.3,227.0,5527.0,male,fish,juvenile,overweight,2024
Adelie,Torgensen,28.2,14.4,177.0,4312.0,female,krill,juvenile,overweight,2024
Adelie,Torgensen,31.3,20.5,166.0,4347.0,female,krill,juvenile,overweight,2024
Adelie,Torgensen,27.3,19.1,196.0,4217.0,female,krill,adult,healthy,2024
Adelie,Torgensen,31.2,16.2,185.0,3972.0,female,krill,juvenile,healthy,2024
Adelie,Torgensen,32.9,13.9,188.0,4750.0,male,krill,juvenile,healthy,2024
Adelie,Torgensen,27.8,17.1,185.0,3845.0,female,krill,juvenile,healthy,2024
Adelie,Torgensen,27.9,14.4,186.0,3996.0,female,krill,juvenile,healthy,2024
Adelie,Torgensen,29.8,15.0,183.0,3629.0,female,krill,juvenile,underweight,2024
Adelie,Torgensen,25.2,20.4,167.0,3492.0,female,krill,juvenile,underweight,2024
Adelie,Torgensen,28.1,16.2,173.0,3715.0,female,krill,juvenile,healthy,2024
Adelie,Torgensen,27.0,19.1,183.0,4551.0,female,krill,adult,healthy,2024
Adelie,Torgensen,25.3,18.1,171.0,3824.0,female,krill,juvenile,healthy,2024
Adelie,Torgensen,24.1,16.7,159.0,4176.0,female,krill,juvenile,healthy,2024
Adelie,Torgensen,25.2,21.7,191.0,4476.0,female,krill,adult,healthy,2024
Adelie,Torgensen,26.2,15.5,177.0,4028.0,female,krill,juvenile,healthy,2024
Adelie,Torgensen,18.0,18.1,183.0,5731.0,female,krill,adult,overweight,2024
Adelie,Torgensen,27.9,16.2,177.0,3562.0,female,krill,juvenile,underweight,2024
Adelie,Torgensen,30.2,15.4,184.0,3761.0,female,krill,juvenile,healthy,2024
Adelie,Torgensen,27.7,15.2,185.0,4306.0,female,krill,juvenile,overweight,2024
Adelie,Torgensen,34.5,19.1,207.0,5013.0,female,krill,adult,overweight,2024
Adelie,Torgensen,27.4,21.7,192.0,4468.0,female,krill,adult,healthy,2024
Adelie,Torgensen,26.0,14.6,171.0,3372.0,female,krill,juvenile,underweight,2024
Adelie,Torgensen,24.6,16.6,175.0,3415.0,female,krill,juvenile,underweight,2024
Adelie,Torgensen,38.4,18.5,170.0,3777.0,female,krill,juvenile,healthy,2024
Adelie,Torgensen,13.6,21.0,196.0,3778.0,female,krill,juvenile,healthy,2024
Adelie,Torgensen,38.9,21.9,195.0,3994.0,male,krill,adult,underweight,2024
Adelie,Torgensen,27.2,16.9,218.0,4457.0,male,krill,juvenile,underweight,2024
Adelie,Torgensen,30.1,19.7,199.0,5656.0,male,krill,juvenile,overweight,2024
Adelie,Torgensen,33.3,19.9,232.0,5086.0,male,krill,adult,underweight,2024
Adelie,Torgensen,32.1,24.0,212.0,6122.0,male,krill,adult,overweight,2024
Adelie,Torgensen,30.2,18.1,233.0,4737.0,male,krill,juvenile,healthy,2024
Adelie,Torgensen,38.8,18.2,181.0,4110.0,male,krill,juvenile,underweight,2024
Adelie,Torgensen,34.5,16.0,208.0,5813.0,male,krill,adult,healthy,2024
Adelie,Torgensen,27.2,19.4,189.0,4672.0,male,krill,juvenile,healthy,2024
Adelie,Torgensen,40.4,16.4,188.0,4662.0,male,krill,juvenile,healthy,2024
Adelie,Torgensen,29.0,16.9,206.0,3961.0,male,krill,juvenile,underweight,2024
Adelie,Torgensen,26.1,23.3,187.0,4764.0,male,krill,adult,underweight,2024
Adelie,Torgensen,26.6,17.9,189.0,4323.0,male,krill,juvenile,underweight,2024
Adelie,Torgensen,28.7,16.9,209.0,4489.0,male,krill,juvenile,underweight,2024
Adelie,Torgensen,24.6,18.3,192.0,4897.0,male,krill,juvenile,healthy,2024
Adelie,Torgensen,32.3,20.4,214.0,5465.0,male,krill,adult,healthy,2024
Adelie,Torgensen,36.6,20.5,215.0,4973.0,male,krill,adult,underweight,2024
Adelie,Torgensen,31.2,17.7,227.0,4085.0,male,krill,adult,underweight,2024
Adelie,Torgensen,25.3,17.7,208.0,5270.0,male,krill,juvenile,overweight,2024
Adelie,Torgensen,35.9,20.0,218.0,6305.0,male,krill,adult,overweight,2024
Adelie,Torgensen,29.6,21.4,189.0,4484.0,male,krill,adult,underweight,2024
Adelie,Torgensen,27.8,17.8,199.0,5071.0,male,krill,adult,underweight,2024
Adelie,Torgensen,38.5,22.0,228.0,5493.0,male,krill,adult,healthy,2024
Adelie,Torgensen,24.9,21.2,208.0,5116.0,male,krill,juvenile,overweight,2024
Adelie,Torgensen,31.9,17.0,185.0,4881.0,male,krill,juvenile,healthy,2024
Adelie,Torgensen,30.6,20.3,216.0,5539.0,male,krill,adult,healthy,2024
Adelie,Torgensen,25.5,12.4,173.0,3182.0,female,parental,chick,healthy,2024
Adelie,Torgensen,36.1,18.2,150.0,3068.0,female,parental,chick,healthy,2024
Adelie,Torgensen,38.5,14.3,167.0,3075.0,female,parental,chick,healthy,2024
Adelie,Torgensen,28.0,18.2,187.0,3007.0,female,parental,chick,healthy,2024
Adelie,Torgensen,30.6,12.8,185.0,2923.0,female,parental,chick,healthy,2024
Adelie,Torgensen,26.9,16.9,178.0,2730.0,female,parental,chick,underweight,2024
Adelie,Torgensen,23.7,17.7,188.0,2765.0,female,parental,chick,underweight,2024
Adelie,Torgensen,24.4,17.5,167.0,2923.0,female,parental,chick,healthy,2024
Adelie,Torgensen,24.5,15.8,169.0,2976.0,female,parental,chick,healthy,2024
Adelie,Torgensen,36.2,17.0,167.0,2806.0,female,parental,chick,healthy,2024
Adelie,Torgensen,32.2,15.9,176.0,2792.0,female,parental,chick,underweight,2024
Adelie,Torgensen,25.2,12.9,199.0,2927.0,female,parental,chick,healthy,2024
Adelie,Torgensen,28.0,16.4,189.0,3682.0,male,parental,chick,healthy,2024
Adelie,Torgensen,22.8,13.2,174.0,3384.0,male,parental,chick,underweight,2024
Adelie,Torgensen,32.8,14.7,177.0,4050.0,male,parental,chick,overweight,2024
Adelie,Torgensen,21.7,19.8,187.0,3497.0,male,parental,chick,healthy,2024
Adelie,Torgensen,38.5,12.7,194.0,3580.0,male,parental,chick,healthy,2024
Adelie,Torgensen,34.6,17.5,181.0,3596.0,male,parental,chick,healthy,2024
Adelie,Torgensen,34.4,14.2,196.0,3188.0,male,parental,chick,underweight,2024
Adelie,Torgensen,30.7,15.7,187.0,3760.0,male,parental,chick,healthy,2024
Adelie,Torgensen,39.9,12.0,188.0,3814.0,male,parental,chick,overweight,2024
Adelie,Torgensen,37.5,15.2,187.0,3340.0,male,parental,chick,underweight,2024
Adelie,Torgensen,21.8,18.6,167.0,3563.0,male,parental,chick,healthy,2024
Adelie,Torgensen,37.4,15.0,165.0,3402.0,male,parental,chick,healthy,2024
Adelie,Torgensen,35.4,19.0,199.0,3673.0,male,parental,chick,healthy,2024
Adelie,Torgensen,30.9,15.7,187.0,4120.0,male,parental,chick,overweight,2024
Adelie,Torgensen,32.4,11.1,166.0,4005.0,male,parental,chick,overweight,2024
Adelie,Torgensen,35.1,16.3,190.0,3573.0,male,parental,chick,healthy,2024
Adelie,Torgensen,43.1,16.2,177.0,3740.0,male,parental,chick,healthy,2024
Adelie,Torgensen,29.2,12.3,191.0,3220.0,male,parental,chick,underweight,2024
Adelie,Torgensen,39.4,18.0,226.0,4864.0,female,squid,adult,healthy,2024
Adelie,Torgensen,36.6,16.3,216.0,4249.0,female,squid,juvenile,healthy,2024
Adelie,Torgensen,27.5,15.3,198.0,4036.0,female,squid,juvenile,healthy,2024
Adelie,Torgensen,46.0,20.0,238.0,5080.0,male,squid,adult,underweight,2024
Adelie,Torgensen,48.2,17.5,232.0,5773.0,male,squid,adult,healthy,2024
Adelie,Torgensen,36.3,16.6,255.0,4688.0,male,squid,juvenile,healthy,2024
Chinstrap,Dream,62.9,20.4,217.0,5661.0,female,fish,adult,overweight,2024
Chinstrap,Dream,45.8,17.8,217.0,5385.0,female,fish,juvenile,overweight,2024
Chinstrap,Dream,50.5,17.0,241.0,6383.0,female,fish,adult,overweight,2024
Chinstrap,Dream,54.0,21.1,241.0,5907.0,female,fish,adult,overweight,2024
Chinstrap,Dream,67.0,19.9,269.0,6728.0,female,fish,adult,overweight,2024
Chinstrap,Dream,44.2,18.3,215.0,4892.0,female,fish,juvenile,overweight,2024
Chinstrap,Dream,63.9,20.6,212.0,4824.0,female,fish,juvenile,overweight,2024
Chinstrap,Dream,60.7,21.7,220.0,6717.0,female,fish,adult,overweight,2024
Chinstrap,Dream,55.3,20.2,203.0,4821.0,female,fish,juvenile,overweight,2024
Chinstrap,Dream,45.0,15.2,240.0,5583.0,female,fish,adult,overweight,2024
Chinstrap,Dream,63.3,19.6,213.0,5178.0,female,fish,adult,healthy,2024
Chinstrap,Dream,57.5,14.8,215.0,4563.0,female,fish,juvenile,overweight,2024
Chinstrap,Dream,70.0,20.9,222.0,6889.0,female,fish,adult,overweight,2024
Chinstrap,Dream,49.8,14.2,227.0,5102.0,female,fish,juvenile,overweight,2024
Chinstrap,Dream,60.3,22.1,228.0,5645.0,female,fish,adult,overweight,2024
Chinstrap,Dream,50.4,23.1,245.0,5413.0,female,fish,adult,healthy,2024
Chinstrap,Dream,58.5,19.6,246.0,6804.0,female,fish,adult,overweight,2024
Chinstrap,Dream,61.8,19.9,242.0,6522.0,male,fish,juvenile,overweight,2024
Chinstrap,Dream,51.8,25.8,269.0,8673.0,male,fish,adult,overweight,2024
Chinstrap,Dream,60.4,22.5,273.0,8270.0,male,fish,adult,overweight,2024
Chinstrap,Dream,53.8,16.8,210.0,6234.0,male,fish,juvenile,overweight,2024
Chinstrap,Dream,50.6,20.9,227.0,6266.0,male,fish,juvenile,overweight,2024
Chinstrap,Dream,64.0,20.5,222.0,6628.0,male,fish,juvenile,overweight,2024
Chinstrap,Dream,75.5,22.6,254.0,7572.0,male,fish,adult,overweight,2024
Chinstrap,Dream,62.7,22.3,285.0,6985.0,male,fish,adult,overweight,2024
Chinstrap,Dream,68.2,21.4,266.0,7987.0,male,fish,adult,overweight,2024
Chinstrap,Dream,25.3,19.2,207.0,5480.0,female,krill,adult,healthy,2024
Chinstrap,Dream,27.5,16.8,192.0,3540.0,female,krill,juvenile,underweight,2024
Chinstrap,Dream,29.2,19.5,158.0,3987.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,24.4,17.7,178.0,3918.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,30.0,17.5,163.0,4251.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,20.4,17.3,193.0,4159.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,34.7,21.2,192.0,4969.0,female,krill,adult,healthy,2024
Chinstrap,Dream,40.1,18.3,190.0,4170.0,female,krill,adult,underweight,2024
Chinstrap,Dream,29.6,21.2,171.0,3796.0,female,krill,juvenile,underweight,2024
Chinstrap,Dream,29.8,16.7,163.0,4042.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,32.0,17.1,194.0,4286.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,24.9,18.0,184.0,3944.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,28.6,18.9,206.0,3623.0,female,krill,juvenile,underweight,2024
Chinstrap,Dream,33.9,17.6,192.0,4379.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,35.7,19.5,220.0,4666.0,female,krill,adult,healthy,2024
Chinstrap,Dream,27.8,22.2,230.0,4248.0,female,krill,adult,underweight,2024
Chinstrap,Dream,25.2,15.5,223.0,4537.0,female,krill,adult,healthy,2024
Chinstrap,Dream,25.5,16.8,168.0,3973.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,27.9,16.3,197.0,3867.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,23.8,17.2,181.0,4485.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,27.0,22.8,179.0,5165.0,female,krill,adult,healthy,2024
Chinstrap,Dream,35.7,18.6,200.0,4486.0,female,krill,adult,underweight,2024
Chinstrap,Dream,22.3,17.8,200.0,4091.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,26.4,21.1,191.0,4552.0,female,krill,adult,healthy,2024
Chinstrap,Dream,29.9,16.4,195.0,4391.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,30.3,13.4,222.0,4069.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,27.5,14.9,195.0,4642.0,female,krill,adult,healthy,2024
Chinstrap,Dream,28.5,22.7,204.0,3933.0,female,krill,adult,underweight,2024
Chinstrap,Dream,25.3,18.9,184.0,4645.0,female,krill,juvenile,overweight,2024
Chinstrap,Dream,35.5,17.3,165.0,3990.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,26.7,17.3,183.0,4060.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,24.7,16.3,167.0,4251.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,28.7,20.3,182.0,3218.0,female,krill,adult,underweight,2024
Chinstrap,Dream,30.1,19.4,180.0,4236.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,32.9,16.2,160.0,4444.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,21.7,18.5,175.0,3938.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,28.4,18.3,192.0,3346.0,female,krill,adult,underweight,2024
Chinstrap,Dream,30.9,19.8,211.0,4887.0,female,krill,adult,healthy,2024
Chinstrap,Dream,26.8,18.9,186.0,4941.0,female,krill,adult,healthy,2024
Chinstrap,Dream,23.6,19.8,176.0,4096.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,26.4,20.0,232.0,4303.0,female,krill,adult,underweight,2024
Chinstrap,Dream,33.2,15.7,214.0,3423.0,female,krill,juvenile,underweight,2024
Chinstrap,Dream,28.4,17.8,191.0,3489.0,female,krill,juvenile,underweight,2024
Chinstrap,Dream,33.2,22.0,200.0,4026.0,female,krill,adult,underweight,2024
Chinstrap,Dream,28.6,15.6,186.0,3930.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,22.0,17.4,185.0,3818.0,female,krill,juvenile,underweight,2024
Chinstrap,Dream,31.2,17.2,175.0,4091.0,female,krill,juvenile,healthy,2024
Chinstrap,Dream,28.6,19.3,177.0,5075.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,42.5,19.5,191.0,5199.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,30.9,20.6,246.0,4995.0,male,krill,adult,underweight,2024
Chinstrap,Dream,30.6,22.7,220.0,4725.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,23.6,21.0,184.0,4624.0,male,krill,juvenile,underweight,2024
Chinstrap,Dream,23.3,21.5,267.0,6298.0,male,krill,adult,healthy,2024
Chinstrap,Dream,27.0,18.7,204.0,5442.0,male,krill,adult,underweight,2024
Chinstrap,Dream,37.5,14.5,201.0,4928.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,17.0,19.8,201.0,5032.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,29.0,18.2,207.0,5049.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,30.0,19.8,207.0,4703.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,29.3,18.2,208.0,4487.0,male,krill,juvenile,underweight,2024
Chinstrap,Dream,35.4,17.1,208.0,4974.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,22.3,21.0,200.0,5182.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,30.7,20.0,193.0,4223.0,male,krill,juvenile,underweight,2024
Chinstrap,Dream,35.7,18.1,201.0,4994.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,40.6,18.2,216.0,4412.0,male,krill,juvenile,underweight,2024
Chinstrap,Dream,28.3,15.4,192.0,4502.0,male,krill,juvenile,underweight,2024
Chinstrap,Dream,19.8,17.7,232.0,5272.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,26.1,18.0,205.0,4635.0,male,krill,juvenile,underweight,2024
Chinstrap,Dream,27.7,19.8,222.0,5187.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,33.2,20.4,201.0,3581.0,male,krill,juvenile,underweight,2024
Chinstrap,Dream,29.0,22.5,253.0,5538.0,male,krill,adult,healthy,2024
Chinstrap,Dream,26.8,18.6,221.0,5029.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,31.3,17.6,179.0,4806.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,32.2,19.6,200.0,5281.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,27.8,21.1,182.0,4586.0,male,krill,juvenile,underweight,2024
Chinstrap,Dream,34.9,19.7,217.0,5360.0,male,krill,adult,underweight,2024
Chinstrap,Dream,24.5,21.7,218.0,4825.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,27.1,19.3,196.0,4948.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,30.5,14.5,221.0,4727.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,40.5,21.4,252.0,3998.0,male,krill,adult,underweight,2024
Chinstrap,Dream,39.5,21.4,211.0,6185.0,male,krill,adult,healthy,2024
Chinstrap,Dream,31.2,16.9,214.0,4687.0,male,krill,juvenile,underweight,2024
Chinstrap,Dream,23.3,16.1,210.0,5246.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,40.4,19.0,226.0,5688.0,male,krill,adult,healthy,2024
Chinstrap,Dream,27.8,18.0,200.0,5970.0,male,krill,adult,healthy,2024
Chinstrap,Dream,28.8,19.3,188.0,5247.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,20.8,19.3,201.0,5584.0,male,krill,juvenile,overweight,2024
Chinstrap,Dream,31.9,17.3,232.0,4536.0,male,krill,juvenile,underweight,2024
Chinstrap,Dream,22.1,18.8,208.0,4477.0,male,krill,juvenile,underweight,2024
Chinstrap,Dream,28.4,17.2,194.0,5644.0,male,krill,juvenile,overweight,2024
Chinstrap,Dream,29.0,22.9,204.0,4697.0,male,krill,juvenile,healthy,2024
Chinstrap,Dream,31.0,18.8,239.0,6198.0,male,krill,adult,healthy,2024
Chinstrap,Dream,29.7,17.2,181.0,3012.0,female,parental,chick,healthy,2024
Chinstrap,Dream,35.8,13.5,186.0,2985.0,female,parental,chick,healthy,2024
Chinstrap,Dream,38.8,14.8,174.0,3011.0,female,parental,chick,healthy,2024
Chinstrap,Dream,29.5,16.9,171.0,3604.0,female,parental,chick,overweight,2024
Chinstrap,Dream,31.6,17.5,178.0,3418.0,female,parental,chick,healthy,2024
Chinstrap,Dream,22.7,14.5,203.0,3560.0,female,parental,chick,overweight,2024
Chinstrap,Dream,28.7,12.3,174.0,3300.0,female,parental,chick,healthy,2024
Chinstrap,Dream,39.9,16.5,169.0,2980.0,female,parental,chick,healthy,2024
Chinstrap,Dream,30.8,17.7,188.0,3351.0,female,parental,chick,healthy,2024
Chinstrap,Dream,32.9,15.9,154.0,3517.0,female,parental,chick,overweight,2024
Chinstrap,Dream,29.1,15.4,174.0,3360.0,female,parental,chick,healthy,2024
Chinstrap,Dream,33.8,19.2,169.0,2871.0,female,parental,chick,underweight,2024
Chinstrap,Dream,31.3,12.0,181.0,2831.0,female,parental,chick,underweight,2024
Chinstrap,Dream,37.0,18.5,192.0,4010.0,male,parental,chick,healthy,2024
Chinstrap,Dream,41.6,14.8,198.0,3886.0,male,parental,chick,healthy,2024
Chinstrap,Dream,31.3,18.4,191.0,3807.0,male,parental,chick,healthy,2024
Chinstrap,Dream,27.0,19.7,201.0,3962.0,male,parental,chick,healthy,2024
Chinstrap,Dream,35.4,16.9,157.0,3986.0,male,parental,chick,healthy,2024
Chinstrap,Dream,29.8,18.1,192.0,3942.0,male,parental,chick,healthy,2024
Chinstrap,Dream,32.1,16.6,204.0,4367.0,male,parental,chick,overweight,2024
Chinstrap,Dream,29.6,17.5,200.0,3988.0,male,parental,chick,healthy,2024
Chinstrap,Dream,35.3,16.3,195.0,3618.0,male,parental,chick,healthy,2024
Chinstrap,Dream,40.8,17.1,192.0,4138.0,male,parental,chick,overweight,2024
Chinstrap,Dream,35.3,17.7,188.0,4336.0,male,parental,chick,overweight,2024
Chinstrap,Dream,34.8,15.7,189.0,3524.0,male,parental,chick,underweight,2024
Chinstrap,Dream,30.2,14.6,185.0,3964.0,male,parental,chick,healthy,2024
Chinstrap,Dream,30.4,13.2,209.0,3989.0,male,parental,chick,healthy,2024
Chinstrap,Dream,30.5,14.4,204.0,3433.0,male,parental,chick,underweight,2024
Chinstrap,Dream,35.4,17.3,196.0,4084.0,male,parental,chick,healthy,2024
Chinstrap,Dream,31.9,15.5,192.0,3680.0,male,parental,chick,healthy,2024
Chinstrap,Dream,28.2,14.4,213.0,3710.0,male,parental,chick,healthy,2024
Chinstrap,Dream,44.8,17.2,197.0,4409.0,female,squid,juvenile,healthy,2024
Chinstrap,Dream,34.1,19.9,199.0,4081.0,female,squid,juvenile,healthy,2024
Chinstrap,Dream,44.8,17.2,199.0,4246.0,female,squid,juvenile,healthy,2024
Chinstrap,Dream,43.9,18.6,201.0,4597.0,female,squid,adult,healthy,2024
Chinstrap,Dream,58.8,22.4,213.0,5640.0,male,squid,adult,healthy,2024
Chinstrap,Dream,34.0,17.9,230.0,5797.0,male,squid,juvenile,overweight,2024
Chinstrap,Dream,40.2,20.8,235.0,6246.0,male,squid,adult,healthy,2024
Chinstrap,Dream,37.2,19.3,213.0,4707.0,male,squid,juvenile,healthy,2024
Chinstrap,Dream,45.9,20.7,233.0,6448.0,male,squid,adult,healthy,2024
Gentoo,Biscoe,51.9,18.9,242.0,6727.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,51.9,18.8,206.0,4455.0,female,fish,juvenile,healthy,2024
Gentoo,Biscoe,64.3,23.0,251.0,6569.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,75.2,20.5,273.0,6100.0,female,fish,adult,healthy,2024
Gentoo,Biscoe,54.7,18.3,223.0,5336.0,female,fish,juvenile,overweight,2024
Gentoo,Biscoe,67.5,20.1,251.0,6538.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,42.3,19.8,224.0,4826.0,female,fish,juvenile,healthy,2024
Gentoo,Biscoe,53.8,18.8,253.0,7151.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,52.0,16.2,242.0,5955.0,female,fish,juvenile,overweight,2024
Gentoo,Biscoe,57.7,21.7,257.0,5001.0,female,fish,juvenile,overweight,2024
Gentoo,Biscoe,55.9,21.8,252.0,5669.0,female,fish,adult,healthy,2024
Gentoo,Biscoe,59.8,19.6,252.0,5204.0,female,fish,adult,healthy,2024
Gentoo,Biscoe,56.7,17.7,235.0,5689.0,female,fish,juvenile,overweight,2024
Gentoo,Biscoe,50.9,19.9,261.0,7814.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,57.7,16.4,210.0,4604.0,female,fish,juvenile,healthy,2024
Gentoo,Biscoe,60.2,18.4,234.0,5035.0,female,fish,juvenile,overweight,2024
Gentoo,Biscoe,50.7,21.0,245.0,6537.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,50.1,21.7,222.0,4494.0,female,fish,juvenile,healthy,2024
Gentoo,Biscoe,57.6,19.2,228.0,5341.0,female,fish,juvenile,overweight,2024
Gentoo,Biscoe,61.9,22.5,227.0,6770.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,62.1,18.4,219.0,5899.0,female,fish,juvenile,overweight,2024
Gentoo,Biscoe,72.8,20.1,222.0,6472.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,44.9,19.0,217.0,5487.0,female,fish,juvenile,overweight,2024
Gentoo,Biscoe,63.2,22.7,251.0,6107.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,54.7,17.8,230.0,4327.0,female,fish,juvenile,healthy,2024
Gentoo,Biscoe,65.0,19.4,220.0,5163.0,female,fish,juvenile,overweight,2024
Gentoo,Biscoe,54.2,21.4,252.0,6365.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,64.1,21.0,232.0,6183.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,41.5,22.7,249.0,6842.0,female,fish,adult,overweight,2024
Gentoo,Biscoe,53.4,19.1,220.0,5042.0,female,fish,juvenile,overweight,2024
Gentoo,Biscoe,62.8,20.7,256.0,7005.0,female,fish,adult,overweight,2024
